iter,case,relation,is_new_relation,classification_source,head_type,tail_type,definition
iter0,case2_name_general,playsInstrument,True,inferred_from_base_schema,Musician,MusicalInstrument,indicates that a musician uses a specific musical instrument in their performances
iter0,case2_name_general,playsMusic,True,inferred_from_base_schema,Musician,Genre,indicates that a musician performs music within a specific genre
iter0,case2_name_general,population,False,inferred_from_base_schema,City,Population,indicates that a city has a total population count
iter0,case2_name_general,populationDensity,False,inferred_from_base_schema,City,PopulationDensity,indicates that a city has a specific population density
iter0,case2_name_general,populationMetro,False,inferred_from_base_schema,City,Population,indicates that a city has a total population count within its metropolitan area
iter0,case2_name_general,populationTotal,True,inferred_from_base_schema,DemographicEntity,Population,represents the relationship where a countrys total population is specified
iter0,case2_name_general,position,True,inferred_from_base_schema,Politician,LegislativeOffice,indicates that a politician holds a legislative office position
iter0,case2_name_general,postalCode,False,inferred_from_base_schema,Village,PostalCode,represents the relationship where a village is linked to a standardized alphanumeric postal code
iter0,case2_name_general,postalCodeRange,False,inferred_from_base_schema,City,PostalCodeRange,represents the relationship where a citys postal codes are grouped within a specific range
iter0,case2_name_general,postgraduateStudentCount,True,inferred_from_base_schema,University,PostgraduateStudentCount,represents the relationship where a university has a specific number of post-graduate students
iter0,case2_name_general,postgraduateStudents,True,inferred_from_base_schema,University,PostgraduateStudentsCount,indicates that a university has a specific number of postgraduate students enrolled
iter0,case2_name_general,postgraduates,True,inferred_from_base_schema,EducationalInstitution,Postgraduates,indicates that an educational institution has a count of students enrolled in postgraduate programs
iter0,case2_name_general,powerType,False,inferred_from_base_schema,,,
iter0,case2_name_general,precedes,False,inferred_from_base_schema,FantasyWork,FantasyWork,indicates that one work of fiction follows another in a chronological order
iter0,case2_name_general,prequelOf,True,inferred_from_base_schema,Book,Book,represents the relationship where one book is a prequel to another
iter0,case2_name_general,president,True,inferred_from_base_schema,EducationalInstitution,Individual,indicates that an educational institution is led by an individual holding a leadership position
iter0,case2_name_general,presidentDuringService,True,inferred_from_base_schema,Politician,Politician,indicates that a politician served during the presidency of another politician
iter0,case2_name_general,presidentDuringTenure,True,inferred_from_base_schema,Politician,Politician,represents the relationship where a politician serves as president during a specific tenure
iter0,case2_name_general,presidentServedUnder,True,inferred_from_base_schema,Politician,Politician,represents the relationship where a politician served under a specific president
iter0,case2_name_general,previousChampion,True,inferred_from_base_schema,SportsTeam,SportsTeam,indicates that a sports team has previously won a championship
iter0,case2_name_general,previousChampions,True,inferred_from_base_schema,League,SportsClub,represents the relationship where a league has previously been won by a sports club
iter0,case2_name_general,previousPosition,True,inferred_from_base_schema,HistoricalFigure,ProfessionalRole,indicates that a historical figure held a previous professional role
iter0,case2_name_general,previousRole,True,inferred_from_base_schema,Athlete,TeamRole,indicates that an athlete held a specific role in a previous team
iter0,case2_name_general,previousTeam,True,inferred_from_base_schema,Athlete,SportsTeam,indicates that an athlete previously played for a different sports team
iter0,case2_name_general,previouslyLedBy,True,inferred_from_base_schema,City,Politician,represents the relationship where a city was previously governed by a political leader
iter0,case2_name_general,produced,True,inferred_from_base_schema,AutomotiveCompany,Automobile,indicates that an automotive company manufactures a specific vehicle model
iter0,case2_name_general,produces,False,inferred_from_base_schema,Company,Software,indicates that a company manufactures or develops software products
iter0,case2_name_general,productionEndYear,True,inferred_from_base_schema,Automobile,Year,indicates that an automobile ends production in a specific year
iter0,case2_name_general,productionEnded,True,inferred_from_base_schema,Automobile,Thing,represents the relationship where an automobile production ends at a particular point in time
iter0,case2_name_general,productionLocation,True,inferred_from_base_schema,Automobile,State,indicates that an automobile is manufactured in a specific state
iter0,case2_name_general,productionPeriod,True,inferred_from_base_schema,Locomotive,ProductionPeriod,indicates that a locomotive was produced within a specific time frame
iter0,case2_name_general,productionStartYear,False,inferred_from_base_schema,Automobile,Year,indicates that an automobile begins production in a specific year
iter0,case2_name_general,propertyOf,True,inferred_from_base_schema,ArchitecturalStructure,University,indicates that a university owns the architectural structure
iter0,case2_name_general,publicationDate,False,inferred_from_base_schema,FantasyNovel,PublicationDate,represents the relationship where a fantasy novel has a specific release date
iter0,case2_name_general,published,False,inferred_from_base_schema,Publisher,FantasyNovel,indicates that a publisher releases a fantasy novel into the market
iter0,case2_name_general,publisher,True,inferred_from_base_schema,FantasyWork,Publisher,indicates that a publisher is responsible for the publication of a work of fiction
iter0,case2_name_general,receivedAward,True,inferred_from_base_schema,HistoricalFigure,MilitaryAward,indicates that a historical figure has been awarded a military honor
iter0,case2_name_general,region,False,inferred_from_base_schema,Dessert,GeographicArea,indicates that a dessert is associated with a specific geographic region
iter0,case2_name_general,relateto,True,inferred_from_base_schema,County,County,indicates that two counties are geographically adjacent to each other
iter0,case2_name_general,relationToOther,True,inferred_from_base_schema,Actor,Daughter,represents the relationship where an actor is the father of another person
iter0,case2_name_general,relationTo_Alan_Shepard,True,inferred_from_base_schema,EducationalInstitution,Graduation,represents the relationship where an educational institution is associated with an individual completing an educational program
iter0,case2_name_general,releaseDate,True,inferred_from_base_schema,Book,ReleaseDate,indicates that a book was released on a specific date
iter0,case2_name_general,represented,True,inferred_from_base_schema,Politician,State,indicates that a politician represents a specific state
iter0,case2_name_general,requires,True,inferred_from_base_schema,SweetDish,FoodItem,indicates that a dessert requires a specific food item as an ingredient
iter0,case2_name_general,retiredOn,True,inferred_from_base_schema,HistoricalFigure,Date,indicates that a historical figure retired on a specific date
